"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.py_types",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","985","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","NESTED-PARAMETERS.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.01",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERPOSE-NESTED.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e1_kb_write",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","4","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CATCH-THROW-TESTS.01",""
"passed","Thu Oct 10 14:14:15 GMT 2024","Thu Oct 10 14:14:15 GMT 2024","3","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-IMPORTS.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.00_lang_case",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:52 GMT 2024","1269","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FUNCTIONAL-PROGRAMMING-TESTS.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a3_twoside",""
"passed","Thu Oct 10 14:15:49 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","905","","ANTI-REGRESSION","","ANTI-REGRESSION","","TMPMATCH1.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","744","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A2-OPENCOGGY.02",""
"passed","Thu Oct 10 14:19:42 GMT 2024","Thu Oct 10 14:19:42 GMT 2024","2","","METTA-WAM-ISSUE-116","","METTA-WAM-ISSUE-116","","TEST-SPO-1000.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.base_test_repr_parse_intersection",""
"passed","Thu Oct 10 14:29:01 GMT 2024","Thu Oct 10 14:29:01 GMT 2024","859","","METTA-WAM-ISSUE-145","","METTA-WAM-ISSUE-145","","PRINT-GRAPH.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","905","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","FACTORIAL.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1220","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B0-CHAINING-PRELIM.02",""
"failed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","100","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D5-AUTO-TYPES.04",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","4","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SEALED-TEST.01",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","COLLAPSE.01",""
"passed","Thu Oct 10 14:15:49 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","3","","ANTI-REGRESSION","","ANTI-REGRESSION","","BC-COMP.01",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:44 GMT 2024","1284","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES.01",""
"passed","Thu Oct 10 15:19:50 GMT 2024","Thu Oct 10 15:19:50 GMT 2024","233","","SYNTH-BUFFER","","SYNTH-BUFFER","","TIME-SYNTHESIZE-SHORT.01",""
"passed","Thu Oct 10 14:14:15 GMT 2024","Thu Oct 10 14:14:15 GMT 2024","3","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-MODULEA.01",""
"passed","Thu Oct 10 15:19:50 GMT 2024","Thu Oct 10 15:35:07 GMT 2024","917573","","SYNTH-BUFFER","","SYNTH-BUFFER","","TIME-SYNTHESIZE-SHORT.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","4","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A2-OPENCOGGY.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:45 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.mettalogTestCurried",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","FACTORIAL.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.is_space",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","LIMIT-TESTS.01",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MAX-TIME-TESTS.01",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:52 GMT 2024","1860","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SEALED-TEST.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","84","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B4-NONDETERM.01",""
"failed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:55:13 GMT 2024","22283","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","PY-TYPES.01",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:52 GMT 2024","1067","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","XOR-TEST.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_void",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:52 GMT 2024","1220","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIRST-ANSWER.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.minnars",""
"passed","Thu Oct 10 14:15:49 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","931","","ANTI-REGRESSION","","ANTI-REGRESSION","","BCHAIN.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.find_all_tests",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","996","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","01-LANG-INC.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d3_deptypes",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d2_higherfunc",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.identity",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MULTIFUNCTION.01",""
"failed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","135","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.05",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","924","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CALL-TESTS.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_1000",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1259","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C2-SPACES.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1089","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e3_match_states",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a1_symbols",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.if",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","922","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-SUBTRACTION-TESTS.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","933","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-MODULEA.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.g1_docs",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:44 GMT 2024","1104","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERPOSE-NESTED.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b0_chaining_prelim",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:44 GMT 2024","1071","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","IF.02",""
"passed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:10 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.represent_and_parse_tests",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1042","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d1_gadt",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","NESTED-PARAMETERS.01",""
"passed","Thu Oct 10 16:07:29 GMT 2024","Thu Oct 10 16:07:29 GMT 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_feval",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","955","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-MODULEA.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:44 GMT 2024","1052","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-IF-CASE.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.01",""
"passed","Thu Oct 10 15:19:50 GMT 2024","Thu Oct 10 15:20:12 GMT 2024","22277","","SYNTH-BUFFER","","SYNTH-BUFFER","","SYNTHESIZE.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.space_subtraction_tests",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","152","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","NALIFIER.01",""
"passed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:10 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d5_auto_types",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b5_types_prelim",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:47 GMT 2024","44000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.synthesize",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.factorial",""
"passed","Thu Oct 10 14:19:42 GMT 2024","Thu Oct 10 14:19:42 GMT 2024","126","","METTA-WAM-ISSUE-116","","METTA-WAM-ISSUE-116","","TEST-SPO-5000.01",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FUNCTIONAL-PROGRAMMING-TESTS.01",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:51 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CALL-CLEANUP-TESTS.03",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1026","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D4-TYPE-PROP.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","973","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B3-DIRECT.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.sealed_test",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.01_lang_inc",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:37:19 GMT 2024","178789","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B4-NONDETERM.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.space_intersection_tests",""
"passed","Thu Oct 10 16:07:29 GMT 2024","Thu Oct 10 16:07:29 GMT 2024","3","","QUICK","","QUICK","","F1-IMPORTS.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d4_type_prop",""
"failed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:56:11 GMT 2024","80519","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CALL-CLEANUP-TESTS.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.call_tests",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_imports",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b1_equal_chain",""
"passed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:10 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.first_answer_long",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1243","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.02",""
"failed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","58","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D5-AUTO-TYPES.03",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.or_test",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:52 GMT 2024","1412","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.02",""
"passed","Thu Oct 10 14:15:49 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","863","","ANTI-REGRESSION","","ANTI-REGRESSION","","BCHAIN-COMP.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","958","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES2.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-VOID.01",""
"failed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:21 GMT 2024","62","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D5-AUTO-TYPES.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.hyperpose",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_superposed_spaces",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.tmpMatch1",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.tmpMatch2",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-LIST.01",""
"passed","Thu Oct 10 14:15:49 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","842","","ANTI-REGRESSION","","ANTI-REGRESSION","","BC-COMP.02",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1003","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E3-MATCH-STATES.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","133","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:46 GMT 2024","43000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_116378",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.test_if_closed",""
"passed","Thu Oct 10 14:14:15 GMT 2024","Thu Oct 10 14:14:15 GMT 2024","905","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-MODULEA.02",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.unique_test",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:49 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b3_direct",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","IDENTITY.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.06_match_in_space",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:44 GMT 2024","1026","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","ZEROARGS.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","IF.01",""
"passed","Thu Oct 10 14:34:21 GMT 2024","Thu Oct 10 14:34:22 GMT 2024","1192","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C3-PLN-STV.02",""
"failed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","116","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.06",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.catch_throw_tests",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:44:01 GMT 2024","258692","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.02",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-IF-CASE.01",""
"failed","Thu Oct 10 14:15:03 GMT 2024","Thu Oct 10 14:15:50 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.c3_pln_stv",""
"passed","Thu Oct 10 14:29:01 GMT 2024","Thu Oct 10 14:29:01 GMT 2024","3","","METTA-WAM-ISSUE-145","","METTA-WAM-ISSUE-145","","PRINT-GRAPH.01",""
"passed","Thu Oct 10 15:39:43 GMT 2024","Thu Oct 10 15:39:43 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LETLET.01",""
"passed","Thu Oct 10 14:54:51 GMT 2024","Thu Oct 10 14:54:54 GMT 2024","3518","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.02",""
