"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.zeroargs",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.peano",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.xor_test",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d1_gadt",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d3_deptypes",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.identity",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.synthesize",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d4_type_prop",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.hyperpose",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.let_superpose_list",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.structure-tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types3",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.minnars",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:36 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b2_backchain",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.c2_spaces",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_moduleA",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.hyperpose_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.if",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.let_superpose_if_case",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize_short",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.nested_parameters",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.00_lang_case",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.first_answer_long",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bchain",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.mettalogTestCurried2",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d4_type_prop",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.unique_test",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b3_direct",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.sequential_nested",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.tmpMatch1",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a3_twoside",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.superpose_nested",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e3_match_states",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b5_types_prelim",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.minimal_metta_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b0_chaining_prelim",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.states_spaces",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.tmpMatch2",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.call_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_imports",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.tests0",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.find_all_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a2_opencoggy",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.functional_programming_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_1000",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.f1_moduleA",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_feval",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d1_gadt",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types2",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.f1_imports",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.supercollapse",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e2_states",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.base_test_repr_parse_intersection",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.c3_pln_stv",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d5_auto_types",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.c1_grounded_basic",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_116378",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.01_lang_inc",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-145.print_graph",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.mettalogTestCurried",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.or_test",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.space_subtraction_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.system_proofTestCurried",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.py_types",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bc_comp",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:31 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_5000",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_superposed_spaces",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.catch_throw_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.max_time_tests",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.collapse",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.sealed_test",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a1_symbols",""
"failed","Wed Oct 23 19:44:49 GMT 2024","Wed Oct 23 19:45:30 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.is_space",""
