"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.synthesize",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_116378",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.limit_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.c1_grounded_basic",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.01_lang_inc",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.first_answer_long",""
"failed","Thu Oct 24 00:49:51 GMT 2024","Thu Oct 24 00:49:51 GMT 2024","192","","SYNTH-BUFFER","","SYNTH-BUFFER","","TIME-SYNTHESIZE.01",""
"failed","Thu Oct 24 00:49:51 GMT 2024","Thu Oct 24 00:49:51 GMT 2024","189","","SYNTH-BUFFER","","SYNTH-BUFFER","","TIME-SYNTHESIZE-LONG.01",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b3_direct",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.g1_docs",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.let_superpose_list",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d4_type_prop",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.unique_test",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:42:02 GMT 2024","28000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.sequential_nested",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.add_atom_match",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.collapse",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.string-tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:40 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.represent_and_parse_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.and_or",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d1_gadt",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a1_symbols",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.06_match_in_space",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.first_answer",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d4_type_prop",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:42 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize_short",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.py_types",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_1000",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.xor_test",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bchain",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.sealed_test",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.multifunction",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:42 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_void",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:42 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d5_auto_types",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_imports",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e3_match_states",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.space_intersection_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.c1_grounded_basic",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_100",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a2_opencoggy",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:42 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.structure-tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.f1_imports",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.letlet",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-145.print_graph",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.find_all_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.f1_moduleA",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.tests0",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e1_kb_write",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.base_test_repr_parse_intersection",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.02-curried-plus",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.comma_is_not_special",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_superposed_spaces",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types2",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.sequential_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.c2_spaces",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.states_spaces",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e2_states",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_5000",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.flip_test",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bchain_comp",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.space_subtraction_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d1_gadt",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types3",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b0_chaining_prelim",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:40 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a3_twoside",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_feval",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d2_higherfunc",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.f1_moduleA",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.intersection_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b5_types_prelim",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b1_equal_chain",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.f1_imports",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.nested_parameters",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_moduleA",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.mettalogTestCurried2",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b2_backchain",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.minimal_metta_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.call_cleanup_tests",""
"failed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:42:21 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize_long",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.system_proofTestCurried",""
"failed","Thu Oct 24 00:49:51 GMT 2024","Thu Oct 24 00:50:02 GMT 2024","11767","","SYNTH-BUFFER","","SYNTH-BUFFER","","TIME-SYNTHESIZE-LONG.02",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.hyperpose",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.superpose_nested",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.tmpMatch2",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b4_nondeterm",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.catch_throw_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.call_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.debug_mettalogTestCurried",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:40 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.supercollapse",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d3_deptypes",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.test_if_closed",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.if",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.minnars",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.tmpMatch1",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.subtraction_test",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:42 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.mettalogTestCurried",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.or_test",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bc_comp",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.factorial",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d2_higherfunc",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.is_space",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.functional_programming_tests",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.03-soring-via-insert",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:40 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.identity",""
"passed","Thu Oct 24 00:41:34 GMT 2024","Thu Oct 24 00:41:41 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.let_superpose_if_case",""
