"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b4_nondeterm",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.intersection_tests",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d5_auto_types",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.mettalogTestCurried",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_imports",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types2",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_116378",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.call_tests",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.add_atom_match",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.sequential_nested",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.minnars",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.06_match_in_space",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.01_lang_inc",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.tmpMatch1",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b3_direct",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.test_if_closed",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.c3_pln_stv",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.xor_test",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.03-soring-via-insert",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_feval",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_moduleA",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.string-tests",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.subtraction_test",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b1_equal_chain",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b2_backchain",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:28 GMT 2024","44000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize_long",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.system_proofTestCurried",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:26 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.structure-tests",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize_short",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bchain",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d2_higherfunc",""
"failed","Sun Oct 20 21:37:44 GMT 2024","Sun Oct 20 21:38:25 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.catch_throw_tests",""
