"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","937","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.02",""
"failed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","133","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.05",""
"passed","Thu Oct 10 16:25:16 GMT 2024","Thu Oct 10 16:25:16 GMT 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.01",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","948","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E1-KB-WRITE.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bc_comp",""
"passed","Thu Oct 10 14:33:41 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","3","","ANTI-REGRESSION","","ANTI-REGRESSION","","TMPMATCH1.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.d1_gadt",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_feval",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.sequential_nested",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-SUBTRACTION-TESTS.01",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","4","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","PEANO.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.f1_moduleA",""
"failed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","89","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.04",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.space_subtraction_tests",""
"passed","Thu Oct 10 16:25:16 GMT 2024","Thu Oct 10 16:25:16 GMT 2024","2","","QUICK","","QUICK","","F1-IMPORTS.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.add_atom_match",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","925","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CATCH-THROW-TESTS.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:38 GMT 2024","43000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_116378",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:13 GMT 2024","1281","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.02",""
"passed","Thu Oct 10 14:37:33 GMT 2024","Thu Oct 10 14:37:34 GMT 2024","1391","","METTA-WAM-ISSUE-116","","METTA-WAM-ISSUE-116","","TEST-SPO-1000.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.comma_is_not_special",""
"passed","Thu Oct 10 16:25:16 GMT 2024","Thu Oct 10 16:25:16 GMT 2024","865","","QUICK","","QUICK","","C1-GROUNDED-BASIC.02",""
"passed","Thu Oct 10 16:25:16 GMT 2024","Thu Oct 10 16:25:16 GMT 2024","3","","QUICK","","QUICK","","D2-HIGHERFUNC.01",""
"passed","Thu Oct 10 14:33:41 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","3","","ANTI-REGRESSION","","ANTI-REGRESSION","","METTALOGTESTCURRIED2.01",""
"passed","Thu Oct 10 15:37:34 GMT 2024","Thu Oct 10 15:37:34 GMT 2024","225","","SYNTH-BUFFER","","SYNTH-BUFFER","","TIME-SYNTHESIZE-SHORT.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e3_match_states",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A3-TWOSIDE.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.functional_programming_tests",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.sealed_test",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.letlet",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:40 GMT 2024","1113","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FUNCTIONAL-PROGRAMMING-TESTS.02",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","937","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.02",""
"failed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","57","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D5-AUTO-TYPES.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.flip_test",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FUNCTIONAL-PROGRAMMING-TESTS.01",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:32 GMT 2024","1024","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MULTIFUNCTION.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.multifunction",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.g1_docs",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:43 GMT 2024","48000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.tests0",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:32 GMT 2024","1010","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","COLLAPSE.02",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","922","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","06-MATCH-IN-SPACE.02",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:13 GMT 2024","1101","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C3-PLN-STV.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.peano",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MULTIFUNCTION.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.py_types",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bchain_comp",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:32 GMT 2024","1174","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","ADD-ATOM-MATCH.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.find_all_tests",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.02-curried-plus",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIRST-ANSWER.01",""
"passed","Thu Oct 10 14:33:41 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","939","","ANTI-REGRESSION","","ANTI-REGRESSION","","BCHAIN-COMP.02",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","818","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","PY-TYPES.02",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CATCH-THROW-TESTS.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d4_type_prop",""
"passed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:02 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.first_answer_long",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.01",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","4","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-FEVAL.01",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:32 GMT 2024","1189","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-LIST.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e2_states",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","143","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","NALIFIER.01",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","918","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.08",""
"passed","Thu Oct 10 14:33:41 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","2","","ANTI-REGRESSION","","ANTI-REGRESSION","","TEST-IF-CLOSED.01",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","926","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.02",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","UNIQUE-TEST.01",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:32 GMT 2024","1050","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-IF-CASE.02",""
"passed","Thu Oct 10 14:33:41 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","912","","ANTI-REGRESSION","","ANTI-REGRESSION","","BC-COMP.02",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","939","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","XOR-TEST.02",""
"passed","Thu Oct 10 14:33:41 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","904","","ANTI-REGRESSION","","ANTI-REGRESSION","","BCHAIN.02",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b1_equal_chain",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B1-EQUAL-CHAIN.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.states_spaces",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a1_symbols",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","990","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","01-LANG-INC.02",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A1-SYMBOLS.01",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B3-DIRECT.01",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","4","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SEALED-TEST.01",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","894","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-SUPERPOSED-SPACES.02",""
"passed","Thu Oct 10 14:33:41 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","3","","ANTI-REGRESSION","","ANTI-REGRESSION","","TMPMATCH2.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.f1_moduleA",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize_short",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.test_if_closed",""
"passed","Thu Oct 10 14:37:33 GMT 2024","Thu Oct 10 14:37:33 GMT 2024","3","","METTA-WAM-ISSUE-116","","METTA-WAM-ISSUE-116","","TEST-SPO-1000.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.and_or",""
"passed","Thu Oct 10 14:37:33 GMT 2024","Thu Oct 10 14:42:57 GMT 2024","324923","","METTA-WAM-ISSUE-116","","METTA-WAM-ISSUE-116","","TEST-SPO-5000.02",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:32 GMT 2024","1364","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-FEVAL.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.c2_spaces",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B2-BACKCHAIN.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.let_superpose_list",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:40 GMT 2024","1044","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIND-ALL-TESTS.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a3_twoside",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.nested_parameters",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.string-tests",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:13 GMT 2024","1005","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.hyperpose",""
"failed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:13:58 GMT 2024","79869","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CALL-CLEANUP-TESTS.02",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.01",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:13 GMT 2024","1078","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bchain",""
"passed","Thu Oct 10 15:37:34 GMT 2024","Thu Oct 10 15:37:56 GMT 2024","22497","","SYNTH-BUFFER","","SYNTH-BUFFER","","SYNTHESIZE.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e1_kb_write",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.identity",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.collapse",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:40 GMT 2024","1138","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIRST-ANSWER.02",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_void",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES2.01",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","00-LANG-CASE.01",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:39 GMT 2024","958","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MAX-TIME-TESTS.02",""
"passed","Thu Oct 10 14:32:07 GMT 2024","Thu Oct 10 14:32:07 GMT 2024","2","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-MODULEA.01",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A2-OPENCOGGY.01",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","81","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B4-NONDETERM.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:41 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.unique_test",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES3.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:37 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.call_cleanup_tests",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","FACTORIAL.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:39 GMT 2024","44000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.synthesize",""
"passed","Thu Oct 10 15:12:39 GMT 2024","Thu Oct 10 15:12:40 GMT 2024","1009","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FLIP-TEST.02",""
"passed","Thu Oct 10 14:52:12 GMT 2024","Thu Oct 10 14:52:12 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.01",""
"failed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:58:50 GMT 2024","79643","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.02",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-LIST.01",""
"passed","Thu Oct 10 14:46:50 GMT 2024","Thu Oct 10 14:46:50 GMT 2024","2","","METTA-WAM-ISSUE-145","","METTA-WAM-ISSUE-145","","PRINT-GRAPH.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.nalifier",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.06_match_in_space",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:38 GMT 2024","43000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.structure-tests",""
"passed","Thu Oct 10 15:57:31 GMT 2024","Thu Oct 10 15:57:31 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","AND-OR.01",""
"failed","Thu Oct 10 14:32:55 GMT 2024","Thu Oct 10 14:33:42 GMT 2024","47000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.subtraction_test",""
