"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.04",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.17",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","123","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.21",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.04",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIND-ALL-TESTS.04",""
"failed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","40","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","PY-TYPES.03",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","4","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-FEVAL.01",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.06",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.01",""
"passed","Mon Oct 14 01:35:14 GMT 2024","Mon Oct 14 01:35:14 GMT 2024","2","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-MODULEA.03",""
"passed","Mon Oct 14 01:52:28 GMT 2024","Mon Oct 14 01:52:28 GMT 2024","1","","QUICK","","QUICK","","D2-HIGHERFUNC.11",""
"failed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","57","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.24",""
"passed","Mon Oct 14 01:52:28 GMT 2024","Mon Oct 14 01:52:28 GMT 2024","2","","QUICK","","QUICK","","F1-IMPORTS.14",""
"failed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","41","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","PY-TYPES.06",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B4-NONDETERM.09",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.09",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.06",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.03",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.06",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES2.02",""
"failed","Mon Oct 14 01:52:28 GMT 2024","Mon Oct 14 01:52:28 GMT 2024","58","","QUICK","","QUICK","","C1-GROUNDED-BASIC.15",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERPOSE-NESTED.02",""
"failed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","118","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.14",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D3-DEPTYPES.07",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.05",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:32 GMT 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bc_comp",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:30 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.call_tests",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","00-LANG-CASE.08",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","UNIQUE-TEST.08",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.10",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:30 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b0_chaining_prelim",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:30 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d1_gadt",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:30 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.string-tests",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","COLLAPSE.01",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-SUPERPOSED-SPACES.05",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C2-SPACES.01",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","1","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","STATES-SPACES.02",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D3-DEPTYPES.05",""
"failed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","39","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","PY-TYPES.04",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.03",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C3-PLN-STV.05",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","UNIQUE-TEST.02",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.13",""
"passed","Mon Oct 14 01:52:28 GMT 2024","Mon Oct 14 01:52:28 GMT 2024","2","","QUICK","","QUICK","","F1-IMPORTS.17",""
"failed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","116","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-INTERSECTION-TESTS.08",""
"passed","Mon Oct 14 01:52:28 GMT 2024","Mon Oct 14 01:52:28 GMT 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.16",""
"passed","Mon Oct 14 01:42:31 GMT 2024","Mon Oct 14 01:42:31 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-INTERSECTION-TESTS.01",""
"passed","Mon Oct 14 01:52:28 GMT 2024","Mon Oct 14 01:52:28 GMT 2024","1","","QUICK","","QUICK","","D4-TYPE-PROP.10",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:30 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.03-soring-via-insert",""
"passed","Mon Oct 14 01:35:29 GMT 2024","Mon Oct 14 01:35:29 GMT 2024","4","","ANTI-REGRESSION","","ANTI-REGRESSION","","BC-COMP.06",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.06",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A3-TWOSIDE.04",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:30 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.comma_is_not_special",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","15","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.04",""
"passed","Mon Oct 14 01:35:14 GMT 2024","Mon Oct 14 01:35:14 GMT 2024","3","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-IMPORTS.01",""
"passed","Mon Oct 14 01:35:29 GMT 2024","Mon Oct 14 01:35:29 GMT 2024","10","","ANTI-REGRESSION","","ANTI-REGRESSION","","METTALOGTESTCURRIED2.07",""
"passed","Mon Oct 14 01:49:12 GMT 2024","Mon Oct 14 01:49:12 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-IF-CASE.02",""
"passed","Mon Oct 14 01:35:23 GMT 2024","Mon Oct 14 01:35:31 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.minnars",""
"passed","Mon Oct 14 01:35:29 GMT 2024","Mon Oct 14 01:35:29 GMT 2024","2","","ANTI-REGRESSION","","ANTI-REGRESSION","","BCHAIN.02",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.09",""
"passed","Mon Oct 14 01:52:28 GMT 2024","Mon Oct 14 01:52:28 GMT 2024","3","","QUICK","","QUICK","","D2-HIGHERFUNC.19",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D4-TYPE-PROP.01",""
"passed","Mon Oct 14 01:39:46 GMT 2024","Mon Oct 14 01:39:46 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.02",""
